Manager,NAME,Fund,CategoryID,Firm,Return,Year,age,size,dc
30000000000000014864,苏秉毅,090011.OF,4,大成基金,-0.33420026,1,6.830136986,336.63,0.264336 
30000000000000022183,孙伟,002656.OF,1,南方基金,-0.291146236,1,6.619178082,336.32,#N/A
30000000000000017320,刘杰,003765.OF,1,广发基金,-0.270972306,1,5.605479452,273.4,0.264336 
30000000000000022071,罗文杰,004642.OF,1,南方基金,-0.288830662,1,5.356164384,4157.67,0.264336 
30000000000000022080,蒋秋洁,160133.OF,1,南方基金,-0.1590607,1,7.547945205,550.17,0.264336 
30000000000000022183,孙伟,002656.OF,1,南方基金,-0.244777628,1,6.619178082,246.35,#N/A
30380532,李湘杰,000041.OF,1,华夏基金,-0.244865719,1,6.605479452,375.42,0.264336 
30000000000000020296,张城源,160323.OF,4,华夏基金,-0.053578451,1,6.016438356,239.53,0.024476 
30000000000000021571,伍旋,160613.OF,4,鹏华基金,-0.088415882,1,11.01643836,99.11,0.198601 
30000000000000021675,袁航,000778.OF,1,鹏华基金,-0.234138973,1,8.161643836,291.69,0.024476 
30000000000000015010,戴军,160916.OF,4,大成基金,-0.175743707,1,7.619178082,841.01,0.641958 
30381892,魏庆国,160918.OF,4,大成基金,-0.052311436,1,7.739726027,361.65,0.198601 
30000000000000015009,杨挺,090001.OF,4,大成基金,-0.089102763,1,5.304109589,230.74,0.024476 
30000000000000014752,冉凌浩,000834.OF,1,大成基金,-0.187230371,1,8.136986301,69.26,0.264336 
30000000000000014752,冉凌浩,000834.OF,1,大成基金,-0.097328244,1,8.136986301,210.92,0.264336 
30000000000000019312,赵建,161211.OF,1,国投瑞银基金,-0.15129812,1,7.893150685,488.88,0.023077 
30000000000000019333,殷瑞飞,159933.OF,1,国投瑞银基金,-0.291237113,1,9.18630137,178.62,0.024476 
30000000000000019231,綦缚鹏,161222.OF,4,国投瑞银基金,-0.155537459,1,6.435616438,277.07,0.264336 
30381901,吴潇,161225.OF,4,国投瑞银基金,-0.261697066,1,5.838356164,213.93,0.198601 
30000000000000019312,赵建,161211.OF,1,国投瑞银基金,-0.321982974,1,7.893150685,503.19,0.023077 
30381901,吴潇,161225.OF,4,国投瑞银基金,-0.361904762,1,5.838356164,942.73,0.198601 
30381901,吴潇,161225.OF,4,国投瑞银基金,-0.085870647,1,5.838356164,965.4,0.198601 
30000000000000023779,何天翔,002955.OF,4,融通基金,-0.147916667,1,6.375342466,7817.29,0.641958 
30000000000000023602,邹曦,161606.OF,4,融通基金,-0.05022981,1,10.50136986,1014.35,0.000699 
30000000000000023814,蔡志伟,161607.OF,1,融通基金,-0.085580726,1,7.890410959,844.69,#N/A
30000000000000023602,邹曦,161606.OF,4,融通基金,-0.185459441,1,10.50136986,3540.6,0.000699 
30000000000000023814,蔡志伟,161607.OF,1,融通基金,-0.312364425,1,7.890410959,154.19,#N/A
30000000000000023814,蔡志伟,161607.OF,1,融通基金,-0.099662975,1,7.890410959,476.21,#N/A
30000000000000023779,何天翔,002955.OF,4,融通基金,-0.305158006,1,6.375342466,142.46,0.641958 
30000000000000022241,吴华,001170.OF,4,宏利基金,-0.250428455,1,7.701369863,967.18,0.198601 
30000000000000022186,张勋,162208.OF,1,宏利基金,-0.20784353,1,8.115068493,533.22,0.023077 
30000000000000022201,庄腾飞,162214.OF,4,宏利基金,-0.333333333,1,6.024657534,112.03,0.000699 
30000000000000018239,黄欣,000059.OF,1,国联安基金,-0.145234493,1,6.369863014,196.71,0.264336 
30000000000000015927,刘彦春,162605.OF,4,景顺长城基金,-0.053947043,1,7.482191781,2494.62,0.264336 
30000000000000026574,刘格菘,002939.OF,4,广发基金,-0.09827866,1,5.493150685,2305.89,0.264336 
30000000000000017320,刘杰,003765.OF,1,广发基金,-0.305264744,1,5.605479452,1238.81,0.264336 
30000000000000020537,梅律吾,001351.OF,1,诺安基金,-0.143447462,1,7.567123288,15.06,0.264336 
30382113,徐达,163302.OF,4,摩根士丹利华鑫基金,-0.078824154,1,6.542465753,820.77,0.198601 
30000000000000017842,张志强,164508.OF,1,国海富兰克林基金,-0.184281843,1,7.77260274,87.28,0.023077 
30000000000000016766,赖中立,159912.OF,1,汇添富基金,-0.076807229,1,7.989041096,577.81,0.264336 
30000000000000016297,刘伟琳,164811.OF,1,工银瑞信,-0.14399384,1,8.210958904,42.74,0.264336 
30000000000000018150,梁洪昀,165309.OF,1,建信基金,-0.214673693,1,13.16164384,521.85,0.264336 
30000000000000018150,梁洪昀,165309.OF,1,建信基金,-0.2,1,13.16164384,165.89,0.264336 
30000000000000025372,周蔚文,001117.OF,4,中欧基金,-0.132570557,1,6.084931507,2748.43,0.000699 
30000000000000025372,周蔚文,001117.OF,4,中欧基金,-0.086007888,1,6.084931507,4186.1,0.000699 
30000000000000024384,曹名长,001810.OF,4,中欧基金,-0.136821301,1,7.117808219,5709.87,0.126573 
30379788,曹名长,166005.OF,4,中欧基金,-0.136821301,1,7.117808219,5709.87,0.264336 
30000000000000022897,王培,166006.OF,4,中欧基金,-0.161296832,1,5.435616438,4558.98,0.198601 
30000000000000016757,王健,001955.OF,4,中欧基金,-0.130549626,1,6.161643836,2098.7,0.198601 
30000000000000024384,曹名长,001810.OF,4,中欧基金,-0.142647675,1,7.117808219,64.87,0.126573 
30000000000000024384,曹名长,001810.OF,4,中欧基金,-0.191407025,1,7.117808219,7500.38,0.126573 
30000000000000017731,赵菲,168203.OF,1,中融基金,-0.347593583,1,7.539726027,556.27,0.023077 
30000000000000017731,赵菲,168203.OF,1,中融基金,-0.298685783,1,7.539726027,1128.97,0.023077 
30000000000000097687,孙伟,169104.OF,4,东证资管,-0.162245527,1,5.975342466,1821.88,#N/A
30000000000000023475,倪明,001728.OF,4,银华基金,-0.204512573,1,7.350684932,1286.39,0.264336 
30000000000000023484,李晓星,003940.OF,4,银华基金,-0.184196891,1,6.02739726,3622.59,0.264336 
30000000000000013327,储雯玉,200001.OF,4,长城基金,-0.136923618,1,5.797260274,101.64,0.641958 
30000000000000013242,杨建华,200002.OF,1,长城基金,-0.07764783,1,18.62465753,685.42,0.093706 
30000000000000013376,何以广,200007.OF,4,长城基金,-0.216741776,1,5.797260274,2123.92,0.641958 
30000000000000013242,杨建华,200002.OF,1,长城基金,-0.295961382,1,18.62465753,4289.23,0.093706 
30000000000000013376,何以广,200007.OF,4,长城基金,-0.199463087,1,5.797260274,153.1,0.641958 
30000000000000021794,应帅,002160.OF,4,南方基金,-0.099029706,1,6.778082192,2137.76,0.024476 
30000000000000021794,应帅,002160.OF,4,南方基金,-0.098214657,1,6.778082192,1936.26,0.024476 
30000000000000022087,骆帅,202003.OF,4,南方基金,-0.094231886,1,6.010958904,5181.5,0.264336 
30000000000000206392,黄春逢,004702.OF,4,南方基金,-0.163864878,1,5.37260274,4912.28,0.264336 
30000000000000022080,蒋秋洁,160133.OF,1,南方基金,-0.16298021,1,7.547945205,2373.02,0.264336 
30000000000000022188,罗安安,002577.OF,4,南方基金,-0.08793456,1,5.046575342,1550.89,0.264336 
30000000000000022071,罗文杰,004642.OF,1,南方基金,-0.204246962,1,5.356164384,915.34,0.264336 
30000000000000022183,孙伟,002656.OF,1,南方基金,-0.321716113,1,6.619178082,303.19,#N/A
30000000000000022087,骆帅,202003.OF,4,南方基金,-0.170338316,1,6.010958904,833.77,0.264336 
30000000000000206392,黄春逢,004702.OF,4,南方基金,-0.204623709,1,5.37260274,325.19,0.264336 
30000000000000021635,梁浩,005028.OF,4,鹏华基金,-0.15133413,1,5.230136986,984.01,0.264336 
30377321,蔡丹,213010.OF,1,宝盈基金,-0.18200692,1,5.408219178,220.32,0.034965 
30000000000000021237,王大鹏,002708.OF,4,摩根士丹利华鑫基金,-0.071887946,1,6.506849315,114.07,0.198601 
30000000000000021237,王大鹏,002708.OF,4,摩根士丹利华鑫基金,-0.131390311,1,6.506849315,535.72,0.198601 
30000000000000021326,缪东航,233011.OF,4,摩根士丹利华鑫基金,-0.193757137,1,5.934246575,442.57,0.264336 
30000000000000017746,刘自强,240004.OF,4,华宝基金,-0.085941658,1,14.79452055,1292.82,0.264336 
30000000000000019657,闫旭,240010.OF,4,华宝基金,-0.323422372,1,8.484931507,2545.02,0.198601 
30000000000000018295,刘斌,255010.OF,4,国联安基金,-0.057621951,1,9.01369863,161.89,#N/A
30000000000000018289,魏东,257020.OF,4,国联安基金,-0.120087336,1,13.26027397,4000.3,0.198601 
30000000000000018295,刘斌,255010.OF,4,国联安基金,-0.124757282,1,9.01369863,384.08,#N/A
30000000000000018239,黄欣,000059.OF,1,国联安基金,-0.298573838,1,6.369863014,123.2,0.264336 
30000000000000021643,刘苏,260103.OF,4,景顺长城基金,-0.074143231,1,7.260273973,1758.86,0.264336 
30000000000000015927,刘彦春,162605.OF,4,景顺长城基金,-0.068303095,1,7.482191781,1982.1,0.264336 
30000000000000017320,刘杰,003765.OF,1,广发基金,-0.193462152,1,5.605479452,1243.18,0.264336 
30000000000000020177,郑煜,288002.OF,4,华夏基金,-0.19962541,1,13.91232877,3029.74,0.023077 
30000000000000022626,王博强,290002.OF,4,泰信基金,-0.125665732,1,6.506849315,1232.26,0.198601 
30000000000000022604,朱志权,003333.OF,4,泰信基金,-0.15062534,1,6.030136986,64.24,0.000699 
30000000000000022492,董山青,290012.OF,4,泰信基金,-0.135759272,1,10.8630137,90.63,0.641958 
30000000000000020537,梅律吾,001351.OF,1,诺安基金,-0.183234421,1,7.567123288,225.75,0.264336 
30000000000000020537,梅律吾,001351.OF,1,诺安基金,-0.255136986,1,7.567123288,53.1,0.264336 
30000000000000021311,王品,340006.OF,1,兴证全球基金,-0.085963719,1,5.284931507,1565.68,0.198601 
30000000000000024688,李博,000457.OF,1,上投摩根基金,-0.092208697,1,8.005479452,2114.33,0.264336 
30000000000000024683,陈思郁,001009.OF,1,上投摩根基金,-0.162093474,1,6.197260274,296.56,0.641958 
30000000000000024688,李博,000457.OF,1,上投摩根基金,-0.284421812,1,8.005479452,2252.92,0.264336 
30000000000000024396,杜猛,377240.OF,4,上投摩根基金,-0.35651289,1,11.47671233,2830.67,0.641958 
30000000000000018427,郭晨,001313.OF,1,上投摩根基金,-0.306710775,1,7.567123288,449.65,0.641958 
30000000000000024932,邱红丽,398011.OF,4,中海基金,-0.08537921,1,8.123287671,506.02,0.264336 
30000000000000024937,姚晨曦,398021.OF,4,中海基金,-0.262346463,1,7.712328767,1641.25,0.024476 
30000000000000024932,邱红丽,398011.OF,4,中海基金,-0.093470417,1,8.123287671,96.76,0.264336 
30000000000000024937,姚晨曦,398021.OF,4,中海基金,-0.328244275,1,7.712328767,504.45,0.024476 
30000000000000015285,王然,400007.OF,4,东方基金,-0.208044724,1,7.665753425,472.84,0.198601 
30000000000000015320,李瑞,400015.OF,4,东方基金,-0.202007664,1,5.046575342,190.43,0.264336 
30000000000000015285,王然,400007.OF,4,东方基金,-0.140681179,1,7.665753425,180.4,0.198601 
30000000000000018442,陈启明,002064.OF,4,华富基金,-0.18515569,1,5.652054795,477.48,0.641958 
30000000000000018375,高靖瑜,000757.OF,4,华富基金,-0.278771432,1,5.649315068,17.22,0.641958 
30000000000000018442,陈启明,002064.OF,4,华富基金,-0.141781554,1,5.652054795,110.71,0.641958 
30000000000000017892,徐荔蓉,450001.OF,4,国海富兰克林基金,-0.058673846,1,12.2630137,283.41,0.198601 
30000000000000017812,赵晓东,000065.OF,4,国海富兰克林基金,-0.060572995,1,9.657534247,3239.29,0.023077 
30000000000000017892,徐荔蓉,450001.OF,4,国海富兰克林基金,-0.106633907,1,12.2630137,1440.17,0.198601 
30000000000000017862,刘晓,450004.OF,4,国海富兰克林基金,-0.148834429,1,5.868493151,163.87,0.264336 
30000000000000018039,杜飞,450007.OF,4,国海富兰克林基金,-0.23342078,1,7.463013699,98.9,0.641958 
30000000000000017842,张志强,164508.OF,1,国海富兰克林基金,-0.173615858,1,7.77260274,251.27,0.023077 
30000000000000017812,赵晓东,000065.OF,4,国海富兰克林基金,-0.128444256,1,9.657534247,1601.32,0.023077 
30000000000000017892,徐荔蓉,450001.OF,4,国海富兰克林基金,-0.167020524,1,12.2630137,46.02,0.198601 
30382111,徐成,000934.OF,4,国海富兰克林基金,-0.153351699,1,7.024657534,425.2,0.198601 
30000000000000018975,吕慧建,001398.OF,4,华泰柏瑞基金,-0.268489745,1,7.542465753,227.16,0.264336 
30381649,田汉卿,000172.OF,4,华泰柏瑞基金,-0.187684729,1,9.419178082,3139.11,0.198601 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,-0.169014085,1,9.156164384,1251.52,0.198601 
30000000000000016682,顾耀强,000762.OF,4,汇添富基金,-0.259537883,1,5.8,1321.43,0.641958 
30000000000000016888,马翔,470009.OF,4,汇添富基金,-0.295286769,1,6.810958904,5267.89,0.264336 
30000000000000016766,赖中立,159912.OF,1,汇添富基金,-0.320810237,1,7.989041096,77.96,0.264336 
30000000000000018845,过蓓蓓,000248.OF,1,汇添富基金,-0.320810237,1,7.416438356,77.96,0.641958 
30000000000000016161,何肖颉,001008.OF,1,工银瑞信,-0.058593155,1,7.931506849,4739.95,0.641958 
30380228,林念,481006.OF,4,工银瑞信,-0.234252175,1,6.263013699,595.24,0.264336 
30000000000000016030,王筱苓,001651.OF,1,工银瑞信,-0.082878953,1,7.408219178,608.08,0.198601 
30000000000000016297,刘伟琳,164811.OF,1,工银瑞信,-0.149460432,1,8.210958904,2044.72,0.264336 
30000000000000016030,王筱苓,001651.OF,1,工银瑞信,-0.160321716,1,7.408219178,879.42,0.198601 
30000000000000018117,宫雪,002155.OF,4,国金基金,-0.229335494,1,5.301369863,220.35,0.641958 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,-0.299958194,1,9.156164384,437.41,0.198601 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,-0.177377049,1,9.156164384,44.44,0.198601 
30000000000000018845,过蓓蓓,000248.OF,1,汇添富基金,-0.246831047,1,7.416438356,52.17,0.641958 
30000000000000018845,过蓓蓓,000248.OF,1,汇添富基金,-0.2683627,1,7.416438356,34.7,0.641958 
30000000000000016766,赖中立,159912.OF,1,汇添富基金,-0.437237367,1,7.989041096,78.06,0.264336 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,-0.298243769,1,9.156164384,148.63,0.198601 
30000000000000023475,倪明,001728.OF,4,银华基金,-0.235881573,1,7.350684932,1232.35,0.264336 
30000000000000097575,王延飞,000619.OF,4,东证资管,-0.235237173,1,7.520547945,2044.27,0.198601 
30000000000000022071,罗文杰,004642.OF,1,南方基金,-0.07212963,1,5.356164384,50.31,0.264336 
30000000000000016766,赖中立,159912.OF,1,汇添富基金,-0.137889808,1,7.989041096,217.74,0.264336 
30381531,盛丰衍,502000.OF,1,西部利得基金,-0.232729604,1,6.104109589,216.1,0.264336 
30000000000000018117,宫雪,002155.OF,4,国金基金,-0.16384286,1,5.301369863,83.93,0.641958 
30382125,薛玲,004617.OF,4,建信基金,-0.169039413,1,5.032876712,116.72,0.198601 
30000000000000018239,黄欣,000059.OF,1,国联安基金,-0.312989045,1,6.369863014,143.7,0.264336 
30000000000000026898,余海燕,000950.OF,1,易方达基金,-0.235548542,1,7.945205479,4072.35,0.024476 
30000000000000019998,赵宗庭,000051.OF,1,华夏基金,-0.230578921,1,5.709589041,18698.03,0.023077 
30000000000000017320,刘杰,003765.OF,1,广发基金,-0.233541453,1,5.605479452,1513.76,0.264336 
30000000000000022071,罗文杰,004642.OF,1,南方基金,-0.322702908,1,5.356164384,18517.13,0.264336 
30000000000000017320,刘杰,003765.OF,1,广发基金,-0.320319687,1,5.605479452,1434.84,0.264336 
30000000000000026898,余海燕,000950.OF,1,易方达基金,-0.359704325,1,7.945205479,43.13,0.024476 
30382125,薛玲,004617.OF,4,建信基金,-0.195024478,1,5.032876712,210.82,0.198601 
30000000000000016654,吴振翔,000368.OF,1,汇添富基金,-0.201702554,1,9.156164384,10089.79,0.198601 
30000000000000026898,余海燕,000950.OF,1,易方达基金,-0.192501671,1,7.945205479,161.73,0.024476 
30000000000000026898,余海燕,000950.OF,1,易方达基金,-0.231132995,1,7.945205479,1087.21,0.024476 
30381494,苏卿云,000373.OF,1,华安基金,-0.256410256,1,5.224657534,78.74,0.264336 
30000000000000022071,罗文杰,004642.OF,1,南方基金,-0.269896907,1,5.356164384,70.2,0.264336 
30000000000000022183,孙伟,002656.OF,1,南方基金,-0.323184153,1,6.619178082,100.74,#N/A
30000000000000020498,荣膺,001052.OF,1,华夏基金,-0.320531978,1,6.2,866.97,0.264336 
30000000000000022183,孙伟,002656.OF,1,南方基金,-0.107781537,1,6.619178082,70.53,#N/A
30000000000000022183,孙伟,002656.OF,1,南方基金,-0.24308604,1,6.619178082,326.73,#N/A
30000000000000026898,余海燕,000950.OF,1,易方达基金,-0.293885997,1,7.945205479,1233.6,0.024476 
30000000000000022071,罗文杰,004642.OF,1,南方基金,-0.079494195,1,5.356164384,75.21,0.264336 
30000000000000023475,倪明,001728.OF,4,银华基金,-0.334560638,1,7.350684932,5325.19,0.264336 
30000000000000016575,王栩,000173.OF,4,汇添富基金,-0.101123596,1,9.523287671,2161.91,0.198601 
30593893,王磊,000587.OF,4,大成基金,-0.106008287,1,5.564383562,1104.87,0.198601 
30000000000000020183,彭海伟,519029.OF,4,华夏基金,-0.180269414,1,7.895890411,1489.74,0.264336 
30000000000000016772,劳杰男,519069.OF,4,汇添富基金,-0.083419689,1,7.123287671,5246.82,0.264336 
30382511,赵强,001040.OF,1,新华基金,-0.082529013,1,5.62739726,1127.08,0.023077 
30000000000000023108,吴勇,519113.OF,4,浦银安盛基金,-0.355204736,1,11.66575342,445.25,0.198601 
30000000000000023108,吴勇,519113.OF,4,浦银安盛基金,-0.378038194,1,11.66575342,591.76,0.198601 
30000000000000023183,褚艳辉,519127.OF,4,浦银安盛基金,-0.056693989,1,8.520547945,356.2,0.641958 
30000000000000023183,褚艳辉,519127.OF,4,浦银安盛基金,-0.153256705,1,8.520547945,349.68,0.641958 
30000000000000014864,苏秉毅,090011.OF,4,大成基金,-0.093896362,1,6.830136986,2048.12,0.264336 
30000000000000018990,王崇,519688.OF,4,交银施罗德,-0.030567049,1,5.580821918,2795.06,0.198601 
30000000000000015545,王少成,519692.OF,4,交银施罗德,-0.187518405,1,7.778082192,2807.2,0.198601 
30377487,陈俊华,519696.OF,4,交银施罗德,-0.035320088,1,7.115068493,121.14,0.127972 
30264047,陈俊华,519696.OF,4,交银施罗德,-0.035320088,1,7.115068493,121.14,0.127972 
30000000000000019209,沈楠,519700.OF,4,交银施罗德,-0.076287658,1,7.663013699,840.87,0.264336 
30378692,韩威俊,004868.OF,4,交银施罗德,-0.17594154,1,5.353424658,757.84,0.641958 
30382909,郭斐,519727.OF,4,交银施罗德,-0.169947507,1,5.265753425,81.19,0.641958 
30000000000000018990,王崇,519688.OF,4,交银施罗德,-0.133661337,1,5.580821918,2005.36,0.198601 
30000000000000019209,沈楠,519700.OF,4,交银施罗德,-0.217936355,1,7.663013699,758.41,0.264336 
30000000000000018299,芮晨,519767.OF,4,交银施罗德,-0.047923323,1,6.660273973,79.76,0.264336 
30000000000000019078,杨浩,519772.OF,4,交银施罗德,-0.11103352,1,6.139726027,1640.45,0.093706 
30377487,陈俊华,519696.OF,4,交银施罗德,-0.176917236,1,7.115068493,240.04,0.127972 
30000000000000019751,阳琨,519908.OF,4,华夏基金,-0.088924051,1,9.726027397,947.54,0.198601 
30000000000000018234,陶灿,000592.OF,1,建信基金,-0.160249431,1,8.638356164,975.21,0.264336 
30382125,薛玲,004617.OF,4,建信基金,-0.162799502,1,5.032876712,122.87,0.198601 
30382125,薛玲,004617.OF,4,建信基金,-0.222053463,1,5.032876712,220.87,0.198601 
30000000000000018150,梁洪昀,165309.OF,1,建信基金,-0.308035714,1,13.16164384,94.28,0.264336 
30000000000000021040,郝旭东,003561.OF,4,诺德基金,-0.081603436,1,5.852054795,701.76,0.641958 
