Stock,BM_Y1,BM_Y2,BM_Y3,BM_Y4,BM_Y5,MarketCap_Y1,MarketCap_Y2,MarketCap_Y3,MarketCap_Y4,MarketCap_Y5,Return_Y1,Return_Y2,Return_Y3,Return_Y4,Return_Y5
688235.SH,0,0,0,0.225891865,0.185565765,0,0,0,176747.2772,163451.8037,0,0,0,-0.249688474,-0.083454432
688236.SH,0,0,0,0.271729002,0.330301433,0,0,1766.736012,9086.543451,8233.993268,0,0,0,-0.081180812,-0.124706499
688237.SH,0,0,0,0,0.257698992,0,0,0,0,5010.617095,0,0,0,0,0.354979404
688238.SH,0,0,0,0,0.230974022,0,0,0,0,9400.18234,0,0,0,0,0.440665155
688239.SH,0,0,0,0.109012147,0.112429076,0,0,0,9543.8,11087.43512,0,0,0,4.93815331,0.143753616
688244.SH,0,0,0,0,0.411732012,0,0,0,0,2552.306014,0,0,0,0,0.10794877
688246.SH,0,0,0,0.344182626,0.448085076,0,0,0,5040.801473,4041.189584,0,0,0,-0.07443038,-0.198304158
688247.SH,0,0,0,0,0.155039494,0,0,0,0,7593.445,0,0,0,0,0.787620064
688248.SH,0,0,0,0.18640115,0.080300577,0,0,0,13044.57,32244.37,0,0,0,0.887254902,1.480265801
688251.SH,0,0,0,0,0.436674606,0,0,0,0,1766.808235,0,0,0,0,-0.165356541
688252.SH,0,0,0,0,0.266661465,0,0,0,0,6801.167412,0,0,0,0,-0.226476015
688253.SH,0,0,0,0,0.521244368,0,0,0,0,3240.968637,0,0,0,0,-0.085955487
688255.SH,0,0,0,0.355436781,0.553778931,0,0,0,3149.130778,2016.039649,0,0,0,-0.147527064,-0.348479407
688256.SH,0,0,0.109515836,0.154823473,0.222011506,0,0,58726.678,38049.51,21868.4473,0,0,1.279546513,-0.352091566,-0.426288118
688257.SH,0,0,0,0.324992652,0.565963269,0,0,0,6143.36,3626.624,0,0,0,0.062600321,-0.402347553
688258.SH,0,0.114215751,0.186587342,0.292614031,0.270298933,0,7492.179881,4834.78646,3067.82853,3556.524572,0,2.252548131,-0.353720984,-0.36280259,0.162659014
688259.SH,0,0,0,0,0.247746752,0,0,0,0,6000.8,0,0,0,0,0.130330871
688260.SH,0,0,0,0.259950796,0.268029913,0,0,0,1999.2,1669.2,0,0,0,0.730010384,-0.160390396
688261.SH,0,0,0,0,0.177509296,0,0,0,0,15968.19898,0,0,0,0,0.825629231
688262.SH,0,0,0,0,0.281130659,0,0,0,0,10034.4,0,0,0,0,0.001328585
688265.SH,0,0,0,0.326597327,0.46225884,0,0,0,5461.344086,3820.212137,0,0,0,-0.172181517,-0.297631692
688266.SH,0,0,0.104197286,0.084773464,0.075851129,0,0,15525.6,14112,10008,0,0,0.916172986,-0.091049621,-0.290816327
688267.SH,0,0,0,0,0.404470966,0,0,0,0,6526.448,0,0,0,0,-0.110332792
688268.SH,0,0.227209235,0.172762107,0.127686337,0.172630175,0,5262,7369.2,10824,8930.65932,0,0.978790614,0.404517423,0.475425826,-0.172219512
688269.SH,0,0,0,0.072153727,0.086481917,0,0,0,11670,11214.4032,0,0,0,5.634107709,-0.029334304
688270.SH,0,0,0,0,0.164908677,0,0,0,0,12665.0837,0,0,0,0,0.88366915
688271.SH,0,0,0,0,0.119863825,0,0,0,0,145859.4807,0,0,0,0,0.610666181
688272.SH,0,0,0,0.189063625,0.395959888,0,0,0,3589.48,1474.4,0,0,0,1.093528369,-0.587560025
688273.SH,0,0,0,0,0.414291449,0,0,0,0,3260,0,0,0,0,-0.179052867
688275.SH,0,0,0,0,0.57554315,0,0,0,0,14925.43843,0,0,0,0,-0.41593304
688276.SH,0,0,0,0.120673658,0.124758463,0,0,0,28320.87188,28531.42064,0,0,0,0.887207703,0.009147041
688277.SH,0,0,0.062426692,0.091366399,0.209073969,0,0,15955.21817,11020.97976,4991.979023,0,0,2.166943522,-0.311565696,-0.547047619
688278.SH,0,0,0.072117078,0.097493936,0.08888204,0,0,13871.88,11911.104,15836.724,0,0,3.140832524,-0.139975132,0.334894809
688279.SH,0,0,0,0,0.283566558,0,0,0,0,7952.487018,0,0,0,0,0.0563
688280.SH,0,0,0,0.223244319,0.340192835,0,0,0,9000.880422,4662.751169,0,0,0,0.106676343,-0.481967213
688281.SH,0,0,0,0,0.143016013,0,0,0,0,26600.00076,0,0,0,0,1.107496042
688282.SH,0,0,0,0,0.376545272,0,0,0,0,4017.2,0,0,0,0,-0.290433369
688283.SH,0,0,0,0,0.182271067,0,0,0,0,4872.84,0,0,0,0,0.719018225
688285.SH,0,0,0,0.386533035,0.547910621,0,0,0,3826.868415,2893.669431,0,0,0,0.41643454,-0.235914946
688286.SH,0,0,0.160373968,0.222544252,0.389052563,0,0,6622.868,4952.942553,2642.116856,0,0,0.986436892,-0.253798136,-0.46737918
688287.SH,0,0,0,0,0.2726311,0,0,2625.2772,5196.7188,3665.01681,0,0,0,0,-0.292791042
688288.SH,0,0.264185088,0.239246395,0.226805301,0.473243613,0,3212,3833,4027.804949,1703.839762,0,0.285314126,0.203958188,0.057484268,-0.576980568
688289.SH,0,0,0.104112001,0.269868946,0.580691723,0,0,45580,23600,12916.69268,0,0,1.273582409,-0.473193587,-0.425263388
688290.SH,0,0,0,0,0.177821446,0,0,0,0,5939.392,0,0,0,0,1.126881086
688291.SH,0,0,0,0,0.338451205,0,0,0,0,2685.760872,0,0,0,0,-0.022786702
688292.SH,0,0,0,0,0.408560348,0,0,0,0,2412.201338,0,0,0,0,-0.073067633
688293.SH,0,0,0,0,0.258224882,0,0,0,0,8460.36985,0,0,0,0,0.286783042
688295.SH,0,0,0,0,0.118834639,0,0,0,0,38853,0,0,0,0,0.471871804
688296.SH,0,0,0,0.132511707,0.267858967,0,0,0,5455.572528,2778.261049,0,0,0,3.077046549,-0.484942559
688297.SH,0,0,0,0,0.189826131,0,0,0,0,30327.75,0,0,0,0,0.388871716
688298.SH,0,0,0.100412262,0.247909382,0.630117589,0,0,24360,27660,12954.48,0,0,8.570136471,0.159426355,-0.515762581
688299.SH,0,0.329967648,0.247883007,0.213171131,0.44193585,0,4885.610696,7058.563053,9325.306114,4689.734478,0,0.261123268,0.454879121,0.314021617,-0.4971
688300.SH,0,0.229341272,0.23942261,0.11474237,0.202690593,0,3907.49103,4026.134322,9531.870858,6068.518412,0,0.666055718,0.038296832,1.386676212,-0.357741889
688301.SH,0,0,0.211431766,0.084667433,0.116474106,0,0,12455.73625,36049.01474,33283.96845,0,0,0.435535117,1.903141651,-0.072813733
688302.SH,0,0,0,0,0.397111533,0,0,0,0,3992.308911,0,0,0,0,-0.060577819
688303.SH,0,0,0,0.138050661,0.446875702,0,0,0,119273,101911.0515,0,0,0,1.883201489,-0.22292989
688305.SH,0,0,0,0.083704136,0.125077322,0,0,0,9707.04,8246.231495,0,0,0,8.700815956,-0.172897196
688306.SH,0,0,0,0,0.340572386,0,0,0,0,5834.3433,0,0,0,0,-0.06496063
688308.SH,0,0,0.47990674,0.211443413,0.290213252,0,0,2724,7068,8502.531103,0,0,0.135473114,1.608465639,0.080799377
688309.SH,0,0,0.270921501,0.417869911,0.450155023,0,0,2626.752364,1681.0255,1581.012084,0,0,0.324324324,-0.358436643,-0.059495478
688310.SH,0,0.292032257,0.300044713,0.198418184,0.389767019,0,2421.892,2456.168,3852.288,2101.725511,0,0.168616378,0.024395513,0.595076923,-0.44735612
688311.SH,0,0,0.119605041,0.205851653,0.185599043,0,0,13748.933,8641.5312,9344.19856,0,0,1.892537037,-0.37147623,0.084226645
688312.SH,0,0,0.310492556,0.338921228,0.594987446,0,0,3888.272662,3890.479032,2246.600793,0,0,0.383917683,0.008863469,-0.403382
688313.SH,0,0,0.106639217,0.20308433,0.290132953,0,0,10818.55889,5913.962008,4152.161068,0,0,1.179297597,-0.452639652,-0.295448022
688314.SH,0,0,0,0.131460943,0.195172704,0,0,0,3828.68612,2783.602201,0,0,0,2.823719839,-0.261619703
688315.SH,0,0,0,0.10840888,0.186047701,0,0,0,16528.26,10561.278,0,0,0,2.236677116,-0.359738983
688316.SH,0,0,0,0.246257345,0.24573832,0,0,0,2380.228076,1340.331822,0,0,0,-0.212715856,-0.436889332
688317.SH,0,0,0,0.38066503,0.645906617,0,0,0,10054.53263,6503.12529,0,0,0,0.223373346,-0.331935321
688318.SH,0,0,0.203452948,0.306034515,0.380684867,0,0,14184.0425,10147.174,8321.0827,0,0,0.985877944,-0.280528602,-0.171643035
688319.SH,0,0,0,0.058201965,0.156844186,0,0,0,14512.53965,5621.02555,0,0,0,2.624493927,-0.612678023
688320.SH,0,0,0,0,0.217451299,0,0,0,0,7067.439662,0,0,0,0,0.978021978
688321.SH,0,0.062881037,0.098446029,0.098586936,0.16786971,0,23001,15174.1,14379.32471,9027.63659,0,1.745961821,-0.340285205,-0.054039449,-0.372179377
688322.SH,0,0,0,0,0.37482665,0,0,0,0,8620.02155,0,0,0,0,-0.304614392
688323.SH,0,0,0,0.127168631,0.240996786,0,0,0,6935.4,4280.4,0,0,0,5.453936348,-0.380967039
688325.SH,0,0,0,0,0.504999523,0,0,0,0,3259.2,0,0,0,0,-0.453521127
688326.SH,0,0,0,0,0.295835362,0,0,0,0,17916,0,0,0,0,0.233884298
688327.SH,0,0,0,0,0.184590604,0,0,0,0,11339.6663,0,0,0,0,-0.003903709
688328.SH,0,0,0,0.217412989,0.441202711,0,0,0,3514.7048,1674.2864,0,0,0,1.650330443,-0.519489463
688329.SH,0,0,0,0.247165073,0.284879855,0,0,0,3249.348,2942.092,0,0,0,1.520642653,-0.080434402
688330.SH,0,0,0.373706164,0.293686331,0.554724168,0,0,8095,11366,6368,0,0,-0.082511617,0.423031624,-0.431832764
688331.SH,0,0,0,0,0.133557713,0,0,0,12074.62628,37289.4947,0,0,0,0,0.614375
688332.SH,0,0,0,0,0.576859519,0,0,0,0,6146.4,0,0,0,0,-0.434601833
688333.SH,0,0.242136159,0.09555156,0.074809962,0.094720713,0,4416.8,12158.4,17208.53625,16146.13131,0,0.673030303,1.7571666,0.402481248,-0.061737089
688335.SH,0,0,0.397456115,0.468601905,0.578202628,0,0,2712.304399,2400.461915,2112.84161,0,0,-0.190826482,-0.107893048,-0.110312773
688336.SH,0,0,0.296461547,0.397311939,0.587991888,0,0,15189.61133,11430.72171,7833.179571,0,0,-0.125266146,-0.247464503,-0.315363881
688337.SH,0,0,0,0,0.216331583,0,0,0,0,11850.73033,0,0,0,0,0.604632063
688338.SH,0,0,0.296814504,0.389923451,0.558576617,0,0,4569.02208,3643.95024,2693.56752,0,0,0.11142006,-0.196803556,-0.255267197
688339.SH,0,0,0.11845996,0.12949975,0.316914746,0,0,19199.265,19325.41591,7391.962638,0,0,2.552902805,-0.005434583,-0.617500462
688345.SH,0,0,0,0.191379391,0.231626146,0,0,0,5960,5247,0,0,0,1.300270166,-0.116901728
688348.SH,0,0,0,0,0.081767911,0,0,0,0,45480,0,0,0,0,2.487730061
688349.SH,0,0,0,0,0.320974239,0,0,0,0,34839.99266,0,0,0,0,-0.017114094
688350.SH,0,0,0,0.49499287,0.745709963,0,0,0,2816.779,2008.146,0,0,0,0.729669809,-0.269539289
688351.SH,0,0,0,0,0.134504551,0,0,0,0,12456.782,0,0,0,0,0.603270745
688353.SH,0,0,0,0,0.543883199,0,0,0,0,7119.2,0,0,0,0,-0.341942044
688355.SH,0,0,0,0.26091713,0.254387481,0,0,0,4115.71802,4205.829523,0,0,0,0.894617564,0.034032984
688356.SH,0,0,0.129946483,0.051989464,0.129767643,0,0,6589.2,20227.8,9438.0864,0,0,1.666828558,2.076902195,-0.53327083
688357.SH,0,0.317480247,0.263208493,0.109990363,0.235011098,0,2744.7154,3702.7928,11131.3388,6592.988032,0,0.09681146,0.364172067,2.023564522,-0.413432948
688358.SH,0,0.285226476,0.294748245,0.34159213,0.340544351,0,4104.8,4047.2,3646.4,3857.084073,0,0.015436374,-0.001214773,-0.085516901,0.071773585
688359.SH,0,0,0,0.101026613,0.075501548,0,0,0,5407.2788,6263.578175,0,0,0,4.318223028,0.1558209
688360.SH,0,0,0.329923752,0.334652533,0.471703919,0,0,2695.385805,2793.057127,2106.787569,0,0,0.252388535,0.049603942,-0.237181994
688362.SH,0,0,0,0,0.287501124,0,0,0,0,8882.9114,0,0,0,0,0.175296656
688363.SH,0,0.113667621,0.071418607,0.076451658,0.101930725,0,40032,70286.4,74544,65081.21627,0,0.745134965,0.76032036,0.061953766,-0.12551454
688365.SH,0,0,0.107970575,0.199038649,0.275242554,0,0,10490.16,5557.86,3167.9,0,0,1.428035556,-0.469494725,-0.43001443
688366.SH,0,0.387246965,0.392902233,0.301523853,0.376761155,0,14086.04878,13974.84679,18948.61575,14636.88659,0,0.008181105,0.008124722,0.399662196,-0.218765732
688367.SH,0,0,0,0.242011855,0.411366137,0,0,0,2166.22241,1377.947945,0,0,0,1.165654814,-0.359533921
688368.SH,0,0.207821965,0.118762215,0.096040125,0.217268683,0,5450.368,10600.744,19855.82861,7026.352226,0,0.56104446,0.957018061,0.865653437,-0.642252921
688369.SH,0,0.270070326,0.221704736,0.261130889,0.272272375,0,4523.907897,5912.799974,5477.80883,5319.879975,0,0.189714517,0.314722941,-0.066712109,-0.020713985
688370.SH,0,0,0,0,0.759913279,0,0,0,0,3759.112,0,0,0,0,-0.408801874
688371.SH,0,0,0,0,0.293343799,0,0,0,0,6766.477421,0,0,0,0,0.087918015
688372.SH,0,0,0,0,0.286477011,0,0,0,0,8305.947068,0,0,0,0,0.548869735
688373.SH,0,0,0,0,0.209171463,0,0,0,0,5805.161344,0,0,0,0,0.085784314
688375.SH,0,0,0,0,0.147076971,0,0,0,0,38316.9579,0,0,0,0,0.357385384
688376.SH,0,0,0,0,0.350913127,0,0,0,0,4204.032,0,0,0,0,0.071599863
688377.SH,0,0,0.413247999,0.411764424,0.189485439,0,0,3671.41962,3622.75287,8561.45466,0,0,0.148599269,-0.002598727,1.363245567
688378.SH,0,0,0.392397934,0.282593039,0.322098222,0,0,4034.951739,5858.24967,5184.391408,0,0,-0.11826754,0.47365416,-0.093521848
688379.SH,0,0,0.418054656,0.473777735,0.619763883,0,0,2131.36,1936,1446.584576,0,0,0.443384982,-0.082939719,-0.251978182
688380.SH,0,0,0,0,0.293394901,0,0,0,0,10865.9061,0,0,0,0,-0.120544394
688381.SH,0,0,0,0,0.311696432,0,0,0,0,10017.384,0,0,0,0,-0.047024952
688382.SH,0,0,0,0,0.290063137,0,0,0,0,7636,0,0,0,0,-0.267108168
688383.SH,0,0,0,0.10132295,0.141461246,0,0,0,12331.61086,9690.435968,0,0,0,5.166496425,-0.210171542
688385.SH,0,0,0,0.096345615,0.101473721,0,0,3350.249017,32593.55096,44654.22501,0,0,0,7.080256822,0.388295411
688386.SH,0,0,0.128789678,0.103796015,0.159099133,0,0,4307.8,5647.6,3881.5,0,0,2.78009828,0.325045109,-0.312716906
688387.SH,0,0,0,0,0.402684141,0,0,0,0,17162.125,0,0,0,0,-0.170247934
688388.SH,0,0.192880307,0.128295317,0.12211973,0.533604762,0,13083.74292,20349.41064,29402.80347,13654.83967,0,1.005307856,0.568229434,0.428996596,-0.63891374
688389.SH,0,0.151411899,0.128911015,0.129284741,0.191266065,0,6932.524,8866.2,9710.6,7527.826,0,0.804395604,0.284683313,0.103233333,-0.215712565
688390.SH,0,0,0.069580493,0.040944613,0.05671428,0,0,20935.2,40443.04,39804.688,0,0,5.272080148,0.941286011,-0.012409522
688391.SH,0,0,0,0,0.344867718,0,0,0,0,5793.984,0,0,0,0,-0.125304348
688392.SH,0,0,0,0,0.1476719,0,0,0,0,11866.22,0,0,0,0,1.033014892
688393.SH,0,0,0.338374299,0.423337951,0.598303994,0,0,3451.7132,2844.0698,2053.48,0,0,0.210078534,-0.170190995,-0.268808664
688395.SH,0,0,0,0.269205252,0.439558252,0,0,0,2447.56,1553.16,0,0,0,0.797530031,-0.356223823
688396.SH,0,0,0.13927806,0.202745776,0.287480678,0,0,75983.16544,85277.93422,69502.83648,0,0,3.885936875,0.034799168,-0.182539474
688398.SH,0,0,0.186685909,0.223912247,0.338757939,0,0,4416,4064,2772.8,0,0,1.300228856,-0.071703623,-0.307277598
688399.SH,0,0.300754271,0.147627594,0.314686257,0.734825646,0,3394.098,11274.9708,8060.25,5141.5602,0,0.237708422,2.364924519,-0.262386919,-0.313501804
688400.SH,0,0,0,0,0.328817587,0,0,0,0,11833.155,0,0,0,0,0.164158687
688401.SH,0,0,0,0,0.231122071,0,0,0,0,5812.011624,0,0,0,0,0.738038278
688403.SH,0,0,0,0,0.331563703,0,0,0,0,8757.610918,0,0,0,0,0.181306306
688408.SH,0,0,0.107110949,0.101868701,0.18686213,0,0,23174.77536,23955.13937,13354.40323,0,0,3.047404598,0.037084112,-0.442301513
688409.SH,0,0,0,0,0.20552029,0,0,0,0,22600.75594,0,0,0,0,0.544649236
688410.SH,0,0,0,0,0.41412748,0,0,0,0,3657.333645,0,0,0,0,-0.217647059
688416.SH,0,0,0,0,0.538614755,0,0,0,0,3141.042975,0,0,0,0,-0.416218707
688418.SH,0,0,0.248687008,0.38907082,0.408279951,0,0,5049.3488,2938.9998,2251.6843,0,0,0.604923077,-0.41567477,-0.233860343
688419.SH,0,0,0,0,0.36356334,0,0,0,0,2593.66,0,0,0,0,-0.164332893
688420.SH,0,0,0,0,0.400236479,0,0,0,0,3609.7126,0,0,0,0,-0.16625817
688425.SH,0,0,0,0.524097048,0.735077764,0,0,0,27040.82979,21067.31315,0,0,0,0.766550523,-0.202832347
688426.SH,0,0,0,0,0.537146186,0,0,0,0,3314.454163,0,0,0,0,-0.276439363
688428.SH,0,0,0,0,0.345220633,0,0,0,18759.83241,22006.50917,0,0,0,0,0.279238441
688432.SH,0,0,0,0,0.241119416,0,0,0,0,16518.50281,0,0,0,0,0.336024218
688439.SH,0,0,0,0,0.17639098,0,0,0,0,23776,0,0,0,0,0.774593223
688448.SH,0,0,0,0,0.561072506,0,0,0,0,1675.348461,0,0,0,0,-0.285410334
688455.SH,0,0,0,0,0.539557537,0,0,0,0,2461.357163,0,0,0,0,-0.37797075
688456.SH,0,0,0,0.369016855,0.318195538,0,0,0,2958.4564,3524.44,0,0,0,1.701625424,0.203223546
688459.SH,0,0,0,0,0.749435632,0,0,0,0,4348.8,0,0,0,0,-0.332842415
688466.SH,0,0,0.37839408,0.460065635,0.693739495,0,0,2551.5308,2217.5608,1551.676,0,0,0.010755547,-0.128282723,-0.29754912
688468.SH,0,0,0,0.177941408,0.363551326,0,0,0,7185.92,3797.47,0,0,0,1.506293706,-0.464405971
688475.SH,0,0,0,0,0.333148175,0,0,0,0,14585.625,0,0,0,0,-0.098713938
688480.SH,0,0,0,0,0.419314746,0,0,0,0,2097.565874,0,0,0,0,0.153284672
688488.SH,0,0,0.130554619,0.20029322,0.270843803,0,0,10416,6539.4,4426.8,0,0,0.772694782,-0.370733427,-0.323057161
688489.SH,0,0,0,0,0.242796965,0,0,0,0,7757.446636,0,0,0,0,0.284446698
688496.SH,0,0,0,0,0.311921052,0,0,0,0,4086,0,0,0,0,-0.008733624
688498.SH,0,0,0,0,0.293158191,0,0,0,0,7171.8,0,0,0,0,0.187462746
688499.SH,0,0,0,0.077481808,0.188017324,0,0,0,25784,13849.44,0,0,0,6.551631918,-0.462168621
688500.SH,0,0,0.422655184,0.425754391,0.536663031,0,0,2913.046282,2773.410203,1760.305887,0,0,0.146448407,-0.045268944,-0.365291912
688501.SH,0,0,0,0.365329089,0.326848281,0,0,0,2075.1664,2447.2195,0,0,0,1.073793756,0.192968066
688503.SH,0,0,0,0,0.27249219,0,0,0,0,16687.00955,0,0,0,0,0.355545455
688505.SH,0,0,0.151824156,0.19967569,0.328041679,0,1358.360792,13245.13046,10982.5384,6880.534889,0,0,0.931843575,-0.18229786,-0.403596809
688508.SH,0,0,0.121120951,0.115592523,0.200256046,0,0,10659.6,13103.59221,7344.227722,0,0,2.339222615,0.231181079,-0.435359796
688509.SH,0,0,0,0.310840323,0.489108776,0,0,0,4843.3,3110.8,0,0,0,2.201194924,-0.356233386
688510.SH,0,0,0.102661901,0.127893171,0.233079342,0,0,9154.495801,7511.182415,4108.283467,0,0,3.336597307,-0.179508891,-0.449762642
688511.SH,0,0,0,0.190161398,0.350177948,0,0,0,4431.2,2273.6,0,0,0,0.971876112,-0.476957068
688513.SH,0,0,0.366617112,0.411269265,0.334569875,0,0,5715.0831,5572.176,7306.2756,0,0,0.072813345,-0.018375289,0.333890776
688516.SH,0,0,0.13890374,0.058062509,0.082817218,0,0,7844.265,24245.1924,31048.47201,0,0,2.433389175,2.110598843,0.193578606
688517.SH,0,0,0,0.383809716,0.471497415,0,0,0,1856.52927,1563.894524,0,0,0,0.769130999,-0.125698607
688518.SH,0,0,0.315812865,0.103037214,0.202469892,0,0,4562.8,14741.584,8791.105862,0,0,0.95262484,2.251496918,-0.405128598
688519.SH,0,0,0.351388241,0.244907238,0.541189152,0,0,7378.912,11816.104,4946.216212,0,0,-0.034355828,0.610782052,-0.578223825
688520.SH,0,0,0.0297954,-0.008901694,-0.00876896,0,0,19829.54177,25445.37248,26987.34427,0,0,0.776521061,0.283205269,0.036783576
688521.SH,0,0,0.067132924,0.071035873,0.132532698,0,0,39123.09274,38306.25767,21935.87256,0,0,1.091357384,-0.039960288,-0.43032575
688525.SH,0,0,0,0,0.350387415,0,0,0,0,6911.085924,0,0,0,0,0.147962831
688526.SH,0,0,0.140018466,0.246266879,0.334858321,0,0,19344,12805.117,10443.05866,0,0,2.558597092,-0.332993101,-0.179263349
688528.SH,0,0,0.27490293,0.344713213,0.438067203,0,0,2745.12,2200.8,1711.92,0,0,0.442188879,-0.189387393,-0.217625802
688529.SH,0,0,0.221502869,0.280130279,0.422689133,0,0,4718.08,3915.52,2837.76,0,0,0.824752475,-0.163795876,-0.27213694
688533.SH,0,0,0,0.115147706,0.119929542,0,0,0,8939.2,9184,0,0,0,6.237046632,0.029542509
688536.SH,0,0,0.07447214,0.051535124,0.114360266,0,0,34560,61621.13126,33103.03632,0,0,2.73347161,0.778488889,-0.46498129
688538.SH,0,0,0,0.409054294,0.424590595,0,0,0,42533.06789,37224.21694,0,0,0,0.162264151,-0.12987013
688550.SH,0,0,0.445415511,0.410153347,0.644411113,0,0,6043.335768,6959.907189,4586.363221,0,0,-0.242789307,0.166753304,-0.331000565
688551.SH,0,0,0.330978428,0.209064834,0.262723578,0,0,2783.2,4631.2,3915.766168,0,0,-0.08302583,0.676297384,-0.151795474
688553.SH,0,0,0,0.249795015,0.563009859,0,0,0,14245.668,6603.924,0,0,0,-0.134808335,-0.532160928
688555.SH,0,0,0.280163252,0.282810803,0,0,0,2967.027,3016.0619,319.9735,0,0,0.831708568,0.025167087,-0.893910168
688556.SH,0,0,0.217840871,0.105655708,0.120881446,0,0,4518.891088,10923.35099,17099.44064,0,0,0.937543373,1.43055856,0.559091006
688557.SH,0,0,0.29690691,0.464494663,0.404460979,0,0,2940.9549,1998.425,2459.8795,0,0,0.46101083,-0.313621201,0.244326
688558.SH,0,0,0.349843537,0.233577486,0.326723934,0,0,3523.08,5966.4,4629.24,0,0,0.536557283,0.706896965,-0.210692235
688559.SH,0,0,0.209267326,0.128773987,0.174845285,0,0,6598,11942,11667.86076,0,0,1.265796703,0.809942407,-0.031318037
688560.SH,0,0,0.294228932,0.249433663,0.336560013,0,0,4505.849231,5675.794788,9320.278803,0,0,0.730308759,0.267586198,0.348977739
688561.SH,0,0,0.116776144,0.165021244,0.221866403,0,0,85699.5776,59968.66034,44861.02793,0,0,1.247771836,-0.302775575,-0.251933576
688565.SH,0,0,0,0.363862153,0.41537686,0,0,0,1732.59,1398.61302,0,0,0,0.725239617,-0.222398272
688566.SH,0,0,0.321916353,0.37552329,0.421655319,0,0,4875.436928,4266.007312,4004.289072,0,0,0.108702744,-0.10679426,-0.036405784
688567.SH,0,0,0.205715337,0.257413532,0.365092074,0,0,48983.13809,36028.0349,32913.79204,0,0,1.877358491,-0.264480874,-0.196731055
688568.SH,0,0,0.126461398,0.082553588,0.211160747,0,0,9787.8,17375.6,15215.9773,0,0,1.744602097,0.780911126,-0.211813928
688569.SH,0,0,0.503608685,0.547242057,0.676342637,0,0,4327.094018,4242.827338,3705.627253,0,0,-0.081644346,-0.012708569,-0.114910328
688571.SH,0,0,0.405307173,0.508475667,0.62515144,0,0,3232,2716.8,2236.8,0,0,0.894934334,-0.14822604,-0.153872438
688575.SH,0,0,0,0.109035879,0.21689434,0,0,0,13992.75,11141.55,0,0,0,1.334459459,-0.192956585
688577.SH,0,0,0.326830589,0.274133024,0.370391868,0,0,2342.912365,2965.206297,2336.117731,0,0,0.310292786,0.278895877,-0.207973699
688578.SH,0,0,0.224566835,0.218783291,0.3598753,0,0,12816,13590,8856,0,0,0.252969644,0.060393258,-0.348344371
688579.SH,0,0,0.206953654,0.244827893,0.331141692,0,0,5836.1459,5200.13,3916.0979,0,0,0.79679803,-0.101850583,-0.238488615
688580.SH,0,0,0.202458646,0.206164426,0.418689473,0,0,6944.704834,7436.11737,3650.789724,0,0,0.503551347,0.079433914,-0.499391912
688585.SH,0,0,0.200625496,0.244036607,0.3549882,0,0,5306.112,4314.24,3229.632,0,0,4.285140562,-0.180425532,-0.251401869
688586.SH,0,0,0.153962611,0.15228564,0.256242036,0,0,12536.2657,13686.93743,9213.44874,0,0,2.023369036,0.099211594,-0.320717935
688588.SH,0,0,0.124648869,0.214880174,0.330488032,0,0,9628.240772,5924.148144,4060.10153,0,0,1.104291993,-0.378373785,-0.300739703
688589.SH,0,0,0.198234268,0.102976974,0.240919414,0,0,3612,7247,3388.587121,0,0,1.016750419,1.014995044,-0.530804084
688590.SH,0,0,0.292492135,0.345697494,0.556263548,0,0,3585.838916,3345.569506,2286.973659,0,0,0.835973905,-0.059727716,-0.310948857
688595.SH,0,0,0.132299604,0.079419488,0.191823746,0,0,6487,12445,5718.9498,0,0,1.842681858,0.926317944,-0.546139654
688596.SH,0,0,0.330829058,0.281184408,0.259114054,0,0,5153.085,6630.525,9292.475074,0,0,0.282067645,0.29378671,0.32332766
