Stock,证券名称,Return_Y1,Return_Y2,Return_Y3,Return_Y4,Return_Y5,MarketCap_Y1,MarketCap_Y2,MarketCap_Y3,MarketCap_Y4,MarketCap_Y5,PB_Y1,PB_Y2,PB_Y3,PB_Y4,PB_Y5
002857.SZ,三晖电气,-31.1,3.79,-3.43,48.86,-17.18,1820.16,2179.84,1054.44,601.66,542,0.05,0.03,0.03,0.03,0.04
002858.SZ,力盛体育,-29.65,9.88,-29.05,48.17,-10.25,1934.35,1481.86,1019.64,930.5,614.3,0.07,0.04,0.04,0.03,0.03
002859.SZ,洁美科技,-13.41,13.99,19.04,50.06,-25.09,11274.43,14985.52,10209.69,3789.58,2074.83,0.07,0.05,0.06,0.06,0.08
002860.SZ,星帅尔,-34.48,25.25,12.12,70.83,-22.71,2850.46,3590.35,2001.2,1113.88,648.74,0.05,0.03,0.03,0.03,0.04
002861.SZ,瀛通通讯,-31.06,77.8,-38.05,-17.06,-22.37,1090.68,1371.36,1663.34,1618.88,826.83,0.03,0.02,0.04,0.02,0.02
002862.SZ,实丰文化,-25.39,4.84,-27.97,34.7,5.47,1322.9,1180.49,659.21,692.06,568,0.04,0.03,0.03,0.02,0.03
002863.SZ,今飞凯达,-14.47,-12.43,1.65,4.63,-9.73,2683.78,2938.04,2290.97,1036.69,703.19,0.03,0.03,0.02,0.02,0.02
002864.SZ,盘龙药业,11.92,-13.9,-4.52,28.25,29.54,2099.44,1732.54,1389.13,1234.74,620.85,0.07,0.05,0.04,0.03,0.04
002865.SZ,钧达股份,-12.73,-17.06,15.67,312.6,184.74,25571.43,9374.06,2239.95,602.02,660,0.03,0.03,0.02,0.03,0.09
002866.SZ,传艺科技,-52.52,36.75,25.09,-27.29,279.37,8265.73,2151.51,2309.73,1136.01,1321.73,0.06,0.03,0.03,0.03,0.02
002867.SZ,周大生,1.41,5.56,43.69,5.97,-18.05,15202.6,19170.63,19267.72,4710.61,2132.59,0.04,0.04,0.03,0.04,0.03
002868.SZ,绿康生化,-38.84,22.81,-1.57,-11.45,417.61,8066.36,1714.24,2073.25,690.36,730.2,0.04,0.02,0.03,0.03,0.02
002869.SZ,金溢科技,-50.54,328.46,-19.92,-50.48,41.57,3253.21,2412.11,5006.11,3004.59,936.37,0.04,0.02,0.06,0.03,0.01
002870.SZ,香山股份,-43.88,63.18,5.93,55.48,-32.23,2900.54,3098.22,1202.27,940.81,718.31,0.04,0.02,0.03,0.04,0.05
002871.SZ,伟隆股份,-4.71,-0.5,-7.83,-6.68,30.74,1164.91,901.83,972.15,560.76,592.62,0.04,0.04,0.04,0.03,0.03
002872.SZ,ST天圣,-58.41,-37.98,-10.98,12.08,6.2,1134.37,1122.5,1019.28,1154.76,1619.15,0.02,0.01,0.01,0.01,0.01
002873.SZ,新天药业,-35.39,4.25,-0.55,75.98,11.53,3218.67,3133.34,1840.46,1036.97,730.13,0.05,0.03,0.03,0.03,0.04
002875.SZ,安奈儿,-30.56,10.72,-23.77,4.04,195.47,3237.83,731.65,718.48,618,668.5,0.04,0.02,0.02,0.02,0.02
002876.SZ,三利谱,-47.22,102.11,-1.25,89.31,-42.27,5414.79,8959.04,4687.19,3442.14,1195.44,0.06,0.03,0.06,0.03,0.05
002877.SZ,智能自控,4.49,-5.51,-17.24,-2.58,-1.38,1421.62,1424.6,1465.18,1427.7,726.11,0.05,0.05,0.04,0.03,0.03
002878.SZ,元隆雅图,18.51,18.59,31.69,-0.88,-21.85,3005.17,3681.45,3851.1,1186.6,695.01,0.06,0.06,0.06,0.06,0.05
002879.SZ,长缆科技,-67.66,22.75,-7.11,62.67,-41.24,1850.09,3176.65,1926.18,1812.03,1986.25,0.06,0.02,0.02,0.02,0.03
002880.SZ,卫光生物,-26.27,31.77,45.1,-3.62,0.98,7232.65,7298.42,7780.86,1819.87,1473.66,0.05,0.03,0.04,0.05,0.04
002881.SZ,美格智能,-0.11,51.38,-27.27,123.17,-24.05,4305.11,4447.41,2130.45,1208.74,810.5,0.07,0.06,0.09,0.07,0.12
002882.SZ,金龙羽,-28.71,10.92,-11.72,28.96,2.15,2717.95,4820.12,2260.63,919.43,1092,0.04,0.03,0.03,0.02,0.02
002883.SZ,中设股份,-34.99,2.19,-2.98,-0.01,0.57,1377.17,1158.18,1135.33,899.65,637.87,0.07,0.04,0.04,0.03,0.03
002884.SZ,凌霄泵业,-36.91,23.67,89.79,76.37,-37.18,4529.68,7620.65,4624.38,1606.91,1023.12,0.04,0.02,0.02,0.03,0.05
002885.SZ,京泉华,-18.65,19.64,-7.21,72.44,18.31,4145.7,3088.21,1522.27,1133.16,776.8,0.05,0.04,0.04,0.03,0.06
002886.SZ,沃特股份,-28.76,39.16,-2.02,130.05,-48.42,2847.87,5307.96,1991.49,1190.62,714.71,0.05,0.03,0.04,0.03,0.06
002887.SZ,绿茵生态,-59.23,28.1,16.64,-12.92,-12.82,1403.38,1620.38,1875.9,1025.81,1531.6,0.04,0.01,0.02,0.02,0.01
002888.SZ,惠威科技,3.49,20.07,-22.15,-4.23,-6.5,936.14,985.01,1045.79,773.43,562.93,0.05,0.05,0.07,0.05,0.05
002889.SZ,东方嘉盛,-14.85,7.07,-9.58,17.33,-15.79,2031.94,2427.5,2136.45,968.75,983.41,0.03,0.02,0.02,0.02,0.02
002890.SZ,弘宇股份,-46.68,40.32,-4.11,2,1.1,1515.32,1168.47,1164.38,1098.71,567.95,0.05,0.02,0.03,0.03,0.03
002891.SZ,中宠股份,-7.71,42.8,116.44,-19.9,-25.66,6561.4,8893.76,10273.18,2516.11,897.25,0.05,0.05,0.06,0.07,0.05
002892.SZ,科力尔,-27.95,90.82,-21.74,105.76,-54.06,2098.75,3522.33,1898.97,1313.14,649.62,0.06,0.04,0.06,0.05,0.06
002893.SZ,京能热力,-38.89,0.44,-7.19,1.89,-3.75,1702.7,1783.64,890.62,1027.97,781.8,0.05,0.03,0.03,0.03,0.03
002895.SZ,川恒股份,-57.29,5.52,-8.43,132.21,6.21,12847.58,12049.15,4454.11,1102.34,1100.28,0.06,0.03,0.03,0.02,0.04
002896.SZ,中大力德,-27.21,-29.62,22.54,18.76,24.51,3417.98,2487.68,2200.8,752.82,851,0.07,0.04,0.03,0.03,0.03
002897.SZ,意华股份,-15.16,32.7,-0.39,117.31,7.42,9288.84,8927.4,4210.96,1812.73,1035.33,0.04,0.03,0.04,0.04,0.07
002898.SZ,赛隆药业,-25.47,-6.49,-25.27,13.31,16.89,1226.97,1055.29,945.22,830.55,804,0.05,0.04,0.03,0.03,0.03
002899.SZ,英派斯,-49.89,-2.65,-6.62,20.56,-17.66,1502.4,1846.78,1562.38,1109.12,850.8,0.04,0.02,0.02,0.01,0.02
002900.SZ,哈三联,-36.7,4.02,-17.81,130.32,-33.02,2255.68,3562.67,1579.9,1425.95,1513.35,0.03,0.02,0.02,0.02,0.03
002901.SZ,大博医疗,-20.78,106.56,29.52,-31.74,-31.83,11930.24,17101.25,25066.83,2369.42,1503.66,0.13,0.09,0.15,0.15,0.09
002902.SZ,铭普光磁,-45.06,48.67,-44.3,8.44,-9.43,1879.07,1912.53,1751.56,2515.17,1488.2,0.06,0.03,0.05,0.03,0.03
002903.SZ,宇环数控,-35.63,-15.14,-12.06,44.73,16.55,1897.11,1636.84,1157.7,964.92,1000.5,0.12,0.04,0.04,0.03,0.04
002905.SZ,金逸影视,-41.54,29.78,-19.65,-13.94,36.56,3557.3,2634.78,3354.62,1111.49,1502.76,0.06,0.02,0.02,0.02,0.04
002906.SZ,华阳集团,-57.11,22.31,131.63,112.58,-41.23,15778.1,25979.23,12674.42,2402.71,1646.21,0.04,0.01,0.02,0.04,0.07
002907.SZ,华森制药,0.27,-11.67,-17.33,36.49,25.33,6153.31,5131.47,3797.59,1032.27,754.73,0.14,0.09,0.07,0.05,0.06
002908.SZ,德生科技,-38.52,8.65,7.13,16.03,42.33,3358.04,2421.1,1987.77,1511.94,964.19,0.1,0.04,0.04,0.04,0.04
002909.SZ,集泰股份,-30.74,7.74,31.6,5.66,21.64,3196.07,2648.89,2227.02,872.79,659.1,0.09,0.04,0.04,0.04,0.03
002910.SZ,庄园牧场,-43.22,-2.83,-18.16,26.39,35.05,2591.59,1982.61,1185.85,848.65,964.9,0.05,0.02,0.02,0.02,0.02
002911.SZ,佛燃能源,-38.2,-6.53,22.13,7.06,13.01,11398.48,10580.59,10035.2,4175.58,1524.88,0.09,0.04,0.03,0.03,0.03
002912.SZ,中新赛克,16.46,58.38,-26.19,-43.69,-4.65,5132.7,3861.71,6782.3,6529.32,1878.75,0,0.07,0.1,0.06,0.03
002913.SZ,奥士康,-16.57,51.2,1.85,35.96,-38.24,6473.29,10144.09,7756.95,2181.22,1727.54,0.08,0.03,0.04,0.03,0.04
002915.SZ,中欣氟材,-38.25,23.37,-10.11,82.27,1.58,5481.17,4228.09,2388.18,920.77,985.32,0.13,0.05,0.04,0.03,0.04
002916.SZ,深南电路,-7.67,118.2,6.91,15.49,-40.56,36659.26,59014.31,52011.84,14028.24,6106.1,0.14,0.06,0.11,0.07,0.07
002917.SZ,金奥博,-31.76,17.97,-12.87,21.72,12.36,3122.21,2049.45,1744.74,888.49,924.43,0.12,0.04,0.04,0.03,0.04
002918.SZ,蒙娜丽莎,-56.12,112.2,65.99,-8.7,-34.51,3945.92,6147.28,6800.06,2731.35,2196.25,0.09,0.02,0.03,0.04,0.03
002919.SZ,名臣健康,-43.95,14.75,162.99,12.91,25.06,6014.49,4736.51,2599.1,641.4,717.89,0.09,0.03,0.03,0.08,0.06
002920.SZ,德赛西威,-56.31,78.74,183.05,70.92,-26.19,57921.2,77809.27,46264.38,3710.88,3913,0.13,0.02,0.04,0.1,0.16
002921.SZ,联诚精密,30.17,-29.04,8.64,16.89,-22.04,1409.25,1397.42,1219.9,886.33,402.4,0.04,0.03,0.02,0.02,0.02
002922.SZ,伊戈尔,-2.37,-12.88,-8.99,163.76,-25.2,4272.96,5631.98,1688,856.81,589.71,0.05,0.03,0.02,0.02,0.04
002923.SZ,润都股份,72.98,13.71,-3.27,57.02,-5.72,3217.53,3468.95,999.6,1044.93,0,0,0.03,0.04,0.03,0.04
002925.SZ,盈趣科技,106.64,2.43,51.96,-7.18,-49.82,12118.84,24886.83,10811.86,7292.42,0,0,0.06,0.05,0.07,0.05
002926.SZ,华西证券,-12.65,33.48,14.21,-17.09,-22.41,19766.25,25856.25,22191.28,19577.4,0,0,0.01,0.01,0.02,0.01
002927.SZ,泰永长征,394.44,-35.66,-20.83,-0.6,-14.37,2228.15,2648.29,1137.01,1442.84,0,0,0.07,0.04,0.03,0.03
002928.SZ,华夏航空,-10.84,-1.8,59.27,5.69,11.42,14017.64,12770.95,5296.86,2487.01,0,0,0.04,0.03,0.04,0.04
002929.SZ,润建股份,46.2,-15.17,-11.78,54.49,6.05,6294.96,6089.84,1835.37,2121.86,0,0,0.03,0.02,0.02,0.02
002930.SZ,宏川智慧,340.28,-18.01,75.18,36.42,-25.52,8230.22,10968.79,3502.86,2068.45,0,0,0.04,0.03,0.05,0.05
002931.SZ,锋龙股份,277.3,-8.95,-4.97,12.26,-28.12,1800,2517.36,782.62,782.99,0,0,0.06,0.05,0.04,0.04
002932.SZ,明德生物,417.41,-17.68,81.64,75.52,20.02,5914.98,4448.51,1892.6,1087.1,0,0,0.05,0.04,0.05,0.04
002933.SZ,新兴装备,479.07,-2.05,-11.49,8.66,-14.93,3550.1,2511.41,1757.8,1866.73,0,0,0.03,0.03,0.03,0.03
002935.SZ,天奥电子,1116.28,1.04,27.04,38.41,-5.59,6746.72,7343.73,3054.62,2319.98,0,0,0.04,0.04,0.05,0.06
002936.SZ,郑州银行,44.94,-5.69,8.97,-14.49,-26.26,14298.95,18564.43,7388.47,6970.55,0,0,0.01,0.01,0.01,0.01
002937.SZ,兴瑞科技,2498.97,8.36,-16.66,66.81,14.66,6558.39,1966.85,1229.28,1453.33,0,0,0.05,0.05,0.04,0.06
002938.SZ,鹏鼎控股,37.38,167.73,12.71,-10.77,-34.71,61447.21,93362.23,23850.03,10378.32,0,0,0.02,0.06,0.06,0.04
002939.SZ,长城证券,1062.67,42.91,-5.62,5.24,-35.1,25696.2,40189.1,21418.01,23065.55,0,0,0.02,0.03,0.02,0.02
002940.SZ,昂利康,837.11,-14.82,44.92,-8.1,8.87,3457.62,3190.19,1799.18,1270.1,0,0,0.07,0.03,0.04,0.03
002941.SZ,新疆交建,15427260.68,-18.49,-37.07,11.95,4.26,7859.13,7717.01,2124.03,3031.76,0,0,0.07,0.05,0.03,0.03
002942.SZ,新农股份,3801671.89,-7.1,2.57,-13.98,-5.02,2224.65,2485.55,1106.49,1101.8,0,0,0.11,0.04,0.03,0.02
002943.SZ,宇晶股份,237447.69,-30.86,-24.31,225.55,-2.17,3859.47,3753,953.99,1258.79,0,0,0.1,0.03,0.02,0.07
002945.SZ,华林证券,0,358.95,0.42,-5.09,-2.5,35586,10310.42,11374.67,4033.8,0,0,0,0.08,0.07,0.06
002946.SZ,新乳业,0,151.91,42.82,-9.76,-16.7,11176.65,2337.02,2805.57,1072.26,0,0,0,0.06,0.07,0.05
002947.SZ,恒铭达,0,307.02,-34.96,20.01,-32.35,2999.71,2353.78,2006.69,1967.28,0,0,0,0.07,0.04,0.04
002948.SZ,青岛银行,0,38.45,4.51,-17.15,-18.34,10130.23,2801.39,3587.96,2678.8,0,0,0,0.01,0.01,0.01
002949.SZ,华阳国际,0,140.41,-12.3,-4.21,-28.57,1959.48,1706.11,1753.07,1063.95,0,0,0,0.04,0.03,0.03
002950.SZ,奥美医疗,0,122.39,53.23,-15.37,-21.18,4426.95,3776.89,4539.76,1000.8,0,0,0,0.05,0.05,0.04
002951.SZ,金时科技,0,107.24,-24.91,-6.63,-16.02,3624.75,841.37,921.63,778.5,0,0,0,0.06,0.04,0.03
002952.SZ,亚世光电,0,78.52,-26.63,-10.96,15.17,1956.9,927.92,1069.34,724.66,0,0,0,0.04,0.03,0.03
002953.SZ,日丰股份,0,172.1,-3.94,25.26,12.2,2344.45,1272.36,1018.68,861.26,0,0,0,0.04,0.03,0.04
002955.SZ,鸿合科技,0,23.24,-39.1,0.47,7.06,4374.32,2121.96,2126.78,2041.79,0,0,0,0.03,0.02,0.02
002956.SZ,西麦食品,0,110.91,3.54,-8.36,-17.55,3300.49,1764.93,1976.77,1093.8,0,0,0,0.03,0.03,0.03
002957.SZ,科瑞技术,0,511.24,-38.5,27.64,-41.02,6214.73,3932.62,3146.99,1343.57,0,0,0,0.06,0.03,0.04
002958.SZ,青农商行,0,95.82,-17.9,-20.44,-23.12,13932.91,10443.59,13720.14,3594.44,0,0,0,0.02,0.01,0.01
002959.SZ,小熊电器,0,660.88,115.98,-42.87,-4.08,9401.58,4868.24,8640.6,2082,0,0,0,0.05,0.09,0.05
002960.SZ,青鸟消防,0,213.38,41.41,86.24,-15.62,12280.53,8494.11,4534.23,1620.6,0,0,0,0.02,0.03,0.05
002961.SZ,瑞达期货,0,41974.07,-34.73,6.23,-47.82,5932.24,2678.5,2608.32,1651.05,0,0,0,0.1,0.06,0.05
002962.SZ,五方光电,0,2439.84,-41.35,-13.15,-18.29,2089.88,2107.86,1854.57,1817.42,0,0,0,0.05,0.03,0.02
002963.SZ,豪尔赛,0,618.66,-45.73,-3.41,-20.19,1691.17,1189.47,1265.36,1288.59,0,0,0,0.06,0.02,0.02
002965.SZ,祥鑫科技,0,2431.53,-8.14,-20.45,137.87,6725.91,1890.9,2406.64,1393.78,0,0,0,0.06,0.03,0.02
002966.SZ,苏州银行,0,88.5,-22.23,-8.95,32.84,27557.58,11000.43,12478.1,3393.33,0,0,0,0.01,0.01,0.01
002967.SZ,广电计量,0,1405633.57,80.08,-22.5,-38.78,8643.48,6380.99,6944.48,2623.12,0,0,0,0.12,0.12,0.05
002968.SZ,新大正,0,7850990.13,9.8,8.18,-11.8,4509.42,2468.9,2301.89,1235.3,0,0,0,0.17,0.07,0.06
002969.SZ,嘉美包装,0,65125565.19,-54.08,1.47,-25.32,2222.56,2527.37,2518.48,1135.54,0,0,0,0.07,0.03,0.03
002970.SZ,锐明技术,0,3.63676E+13,-8.14,-17.16,-55.27,2064.5,3478.45,4593.98,2647.94,0,0,0,0.2,0.06,0.05
002971.SZ,和远气体,0,0,68.13,38.25,-23.72,1908.76,2483.99,706.8,0,0,0,0,0,0.03,0.03
002972.SZ,科安达,0,1.2984E+22,-3.1,10.77,-14.55,1433.19,1129.2,1027.25,882.92,0,0,0,0.06,0.03,0.03
002973.SZ,侨银股份,0,0,265.59,-24.77,-29.33,1134.89,1608.83,817.8,0,0,0,0,0,0.06,0.04
002975.SZ,博杰股份,0,0,692.98,-42.83,-50.9,1233.07,2473.05,3858.88,0,0,0,0,0,0.12,0.06
002976.SZ,瑞玛精密,0,0,51.64,3.6,3.48,798.05,781.12,657,0,0,0,0,0,0.04,0.03
002977.SZ,天箭科技,0,0,610.96,-40.66,-35.99,1655.69,2553.61,2491.68,0,0,0,0,0,0.11,0.06
002978.SZ,安宁股份,0,0,110.93,-4.7,-18.06,3169.2,4016.6,1861.51,0,0,0,0,0,0.05,0.04
002979.SZ,雷赛智能,0,0,724.94,-12.1,-10.97,3563.63,4076.52,2305.68,0,0,0,0,0,0.09,0.08
002980.SZ,华盛昌,0,0,394.28,-30.51,24.48,1199.34,1013.67,1503.34,0,0,0,0,0,0.06,0.04
002981.SZ,朝阳科技,0,0,98.89,-19.49,35.83,708.48,526.32,669.6,0,0,0,0,0,0.03,0.03
002982.SZ,湘佳股份,0,0,222.62,-24.09,-5.88,2030.05,2302.28,1673.64,0,0,0,0,0,0.04,0.03
002983.SZ,芯瑞达,0,0,264.47,-1.45,-24.3,888.37,1186.01,1089.87,0,0,0,0,0,0.04,0.04
002984.SZ,森麒麟,0,0,168.2,53.68,-12.52,9083.73,10293.91,1751.91,0,0,0,0,0,0.03,0.04
002985.SZ,北摩高科,0,0,2484.27,8.45,-51.81,8133.81,15665.69,7256.48,0,0,0,0,0,0.15,0.13
002986.SZ,宇新股份,0,0,-12.6,43.59,-15.52,3244.89,3835.95,1027.33,0,0,0,0,0,0.02,0.03
002987.SZ,京北方,0,0,205.69,-4.06,27.23,3464.46,2921.45,1917.67,0,0,0,0,0,0.05,0.04
002988.SZ,豪美新材,0,0,60.02,43.32,-33.82,1073.81,1735.76,854,0,0,0,0,0,0.02,0.02
002989.SZ,中天精装,0,0,113.15,-31.5,-14.31,1583.17,1930.64,1404.24,0,0,0,0,0,0.04,0.02
002990.SZ,盛视科技,0,0,309.09,-19.54,-22.2,1767.04,2178.27,2720.47,0,0,0,0,0,0.06,0.04
002991.SZ,甘源食品,0,0,517.28,-5.78,4.89,2778.48,2778.84,1909.76,0,0,0,0,0,0.06,0.05
002992.SZ,宝明科技,0,0,55.66,-34.03,329.51,4349.63,993.74,925.29,0,0,0,0,0,0.02,0.02
002993.SZ,奥海科技,0,0,1035.13,-21.46,-12.37,2053.09,2353.35,2999.47,0,0,0,0,0,0.06,0.04
002995.SZ,天地在线,0,0,160.35,0.28,14.25,1541.53,1395.71,805.43,0,0,0,0,0,0.03,0.03
002996.SZ,顺博合金,0,0,612.77,-12.55,-11.73,1638.29,1839.38,862.31,0,0,0,0,0,0.04,0.03
002997.SZ,瑞鹄模具,0,0,140.68,8.64,37.89,2792.7,2009.74,758.73,0,0,0,0,0,0.03,0.03
002998.SZ,优彩资源,0,0,501.34,-3.84,-24.49,997.19,1307.3,755.61,0,0,0,0,0,0.02,0.02
002999.SZ,天禾股份,0,0,521.76,-19.19,48.56,2179.89,1498.05,737.51,0,0,0,0,0,0.03,0.02
003000.SZ,劲仔食品,0,0,3942.18,-27.92,10.05,2620.85,2260.69,587.75,0,0,0,0,0,0.07,0.05
003001.SZ,中岩大地,0,0,10.86,-12.84,-28.74,730,979.22,750.44,0,0,0,0,0,0.02,0.02
003002.SZ,壶化股份,0,0,896.08,-20.33,59.85,1440.62,910.45,761,0,0,0,0,0,0.03,0.02
003003.SZ,天元股份,0,0,262.46,-25.97,7.79,1083.67,986.46,658.14,0,0,0,0,0,0.02,0.02
003004.SZ,声迅股份,0,0,9676.19,-15.01,-1.21,884.55,915.6,667.61,0,0,0,0,0,0.1,0.03
003005.SZ,竞业达,0,0,420.64,-35.67,85.93,2051.96,1130.62,1312.55,0,0,0,0,0,0.04,0.02
003006.SZ,百亚股份,0,0,13501.61,-23.85,-21.74,2975.61,3863.34,1075.86,0,0,0,0,0,0.1,0.07
003007.SZ,直真科技,0,0,166.13,-21.69,56.57,1076.97,664.05,606,0,0,0,0,0,0.03,0.02
003008.SZ,开普检测,0,0,131.35,-16.19,-21.03,853.2,1083.7,759.2,0,0,0,0,0,0.03,0.02
003009.SZ,中天火箭,0,0,85561.59,-9.56,-36.11,1736.28,2718.63,2832.03,0,0,0,0,0,0.09,0.07
003010.SZ,若羽臣,0,0,1674.5,-26.52,-17.16,1351.22,1632.28,965.85,0,0,0,0,0,0.04,0.03
003011.SZ,海象新材,0,0,599.1,-20.2,-36.93,1181.34,1836.85,1139.83,0,0,0,0,0,0.04,0.03
003012.SZ,东鹏控股,0,0,200.99,-3.58,-42.66,5050.98,8816.75,2059.19,0,0,0,0,0,0.03,0.02
003013.SZ,地铁设计,0,0,388.35,12.1,-20.93,930.2,1208.88,742.59,0,0,0,0,0,0.06,0.04
003015.SZ,日久光电,0,0,5041.82,-21.2,-25.05,1656.68,2224.86,1047.68,0,0,0,0,0,0.06,0.03
003016.SZ,欣贺股份,0,0,24.87,15.43,-6.57,1351.16,1517.1,1001.6,0,0,0,0,0,0.02,0.01
003017.SZ,大洋生物,0,0,1871.14,-16.99,-34.23,1174.73,1701.33,776.25,0,0,0,0,0,0.06,0.03
003018.SZ,金富科技,0,0,706.02,-8.11,-15.04,712.67,834.51,810.55,0,0,0,0,0,0.04,0.02
003019.SZ,宸展光电,0,0,534.03,0.48,-15.26,2170.72,2579.54,962.88,0,0,0,0,0,0.08,0.03
003020.SZ,立方制药,0,0,204166.39,37.63,-3.44,1643.15,1767.36,796.24,0,0,0,0,0,0.05,0.03
003021.SZ,兆威机电,0,0,-49.54,87.54,-40.17,2897.28,4812.72,1896.77,0,0,0,0,0,0.09,0.05
003022.SZ,联泓新科,0,0,6411.77,215.32,-13.51,9308.22,11176,2281.13,0,0,0,0,0,0.04,0.08
003023.SZ,彩虹集团,0,0,233770.36,-31.31,14,1196.29,1063.93,772.42,0,0,0,0,0,0.04,0.02
003025.SZ,思进智能,0,0,437375.82,35.01,-9.63,1611.64,1656.4,709.33,0,0,0,0,0,0.06,0.04
003026.SZ,中晶科技,0,0,1.86977E+15,77.13,-34.52,2674.45,4043.96,1176.5,0,0,0,0,0,0.11,0.1
003027.SZ,同兴环保,0,0,1.89,-7.47,2.57,1630.36,1608.12,869.83,0,0,0,0,0,0.05,0.02
003028.SZ,振邦智能,0,0,4.5792E+19,11.46,1.59,1181.09,1148.06,1142.31,0,0,0,0,0,0.11,0.04
003029.SZ,吉大正元,0,0,1.67585E+17,-11.02,70.44,4000.77,2351.78,1178.91,0,0,0,0,0,0.07,0.03
003030.SZ,祖名股份,0,0,0,76.1,15.43,1465.96,810.89,0,0,0,0,0,0,0,0.03
003031.SZ,中瓷电子,0,0,0,717.56,64.77,6690.78,3128.16,0,0,0,0,0,0,0,0.11
003032.SZ,传智教育,0,0,0,161.17,-18.8,2609.14,845.14,0,0,0,0,0,0,0,0.07
003033.SZ,征和工业,0,0,0,20.82,67.04,1069.44,563.4,0,0,0,0,0,0,0,0.02
003035.SZ,南网能源,0,0,0,580.49,-32.8,9276.46,6280.3,0,0,0,0,0,0,0,0.05
003036.SZ,泰坦股份,0,0,0,136.61,-7.94,669.7,668.52,0,0,0,0,0,0,0,0.02
003037.SZ,三和管桩,0,0,0,86.21,5.43,1024.9,742.56,0,0,0,0,0,0,0,0.03
003038.SZ,鑫铂股份,0,0,0,410.7,-36.14,3003.37,1968.16,0,0,0,0,0,0,0,0.09
003039.SZ,顺控发展,0,0,0,681.4,-46.05,2071.79,1923.86,0,0,0,0,0,0,0,0.09
003040.SZ,楚天龙,0,0,0,855.6,-33.74,3776.88,2063.31,0,0,0,0,0,0,0,0.09
003041.SZ,真爱美家,0,0,0,55.78,-15.68,671.99,622.5,0,0,0,0,0,0,0,0.02
003042.SZ,中农联合,0,0,0,28.47,31.19,1772.27,709.66,0,0,0,0,0,0,0,0.02
003043.SZ,华亚智能,0,0,0,575.74,-23.79,1744.3,1604.4,0,0,0,0,0,0,0,0.08
003816.SZ,中国广核,0,192.02,-20.25,14.8,-9.99,105811.11,30531.13,27507.28,7370.07,0,0,0,0.02,0.02,0.02
300001.SZ,特锐德,29.5,-1.99,70.56,-16,-39.12,15635.06,24657.71,27737.08,16147.91,11896.44,0.05,0.06,0.05,0.07,0.04
300002.SZ,神州泰岳,-46.94,-1.24,58.99,24.53,-32.52,7895.3,10561.1,8323.8,5195.6,8466.29,0.02,0.01,0.01,0.03,0.03
300003.SZ,乐普医疗,-13.91,62,-14.77,-16.01,2.84,37033.96,34821.4,41504.78,50124.46,34104.17,0.07,0.05,0.08,0.05,0.04
300004.SZ,南风股份,-66.39,93.57,-5.93,14.69,-20.69,2569.24,3280.79,2559.03,2783.35,4161.54,0.02,0.01,0.02,0.01,0.01
300005.SZ,探路者,-41.32,36.17,47.99,56.52,-22.74,6698.46,8757.49,4555.78,2927.02,3518.9,0.02,0.01,0.02,0.03,0.04
300006.SZ,莱美药业,-43.62,60.27,33.94,-7.12,-44.98,3094.3,5538.88,6034.3,3793.13,3724.28,0.03,0.02,0.03,0.04,0.03
300007.SZ,汉威科技,-26.39,69.09,-4.79,101.33,-40.6,4765.94,7528.56,3805.92,3887.48,2973.65,0.03,0.02,0.03,0.03,0.04
300008.SZ,天海防务,-63.4,11.88,100.55,-9.44,-20.14,5624.5,7041.36,4236.58,1741.2,3994.1,0.02,0.02,0.04,0.22,0.05
300009.SZ,安科生物,-28.13,14.48,30.05,9.72,-26.68,10852.82,15186.03,14144.31,10363.59,11954.25,0.12,0.07,0.06,0.07,0.07
300010.SZ,*ST豆神,-35.81,80.36,-23.4,-57.95,1.44,3547.4,3107.69,7100.04,9141.71,6964.21,0.02,0.01,0.03,0.03,0.06
300011.SZ,鼎汉技术,-42.32,-2.37,15.48,1.05,-20.99,2724.31,3438.52,3315.31,2648.6,4609.85,0.02,0.01,0.02,0.02,0.03
300012.SZ,华测检测,49.26,133.21,87.34,-1.25,-15.36,33975.48,40746.31,41343.73,22425.89,6548.4,0.03,0.04,0.08,0.13,0.11
300013.SZ,新宁物流,-29.61,52.75,-13.76,-39.42,5.51,2194.38,2042.74,3300.49,3763.1,3038.86,0.03,0.02,0.03,0.04,0.11
300014.SZ,亿纬锂能,-19.88,228.32,223.78,50.63,-26.24,161434.78,217253.35,144826.9,41087.75,16062.75,0.07,0.04,0.07,0.18,0.13
300015.SZ,爱尔眼科,29.81,99.89,158.29,-26.18,-7.47,180300.64,188514.84,255863.81,99512.81,36890.93,0.14,0.11,0.19,0.32,0.21
300016.SZ,北陆药业,-23.67,30.49,7.71,-2.58,-26.58,3202.37,3734.05,3888.94,3346.78,3480.98,0.04,0.03,0.03,0.03,0.03
300017.SZ,网宿科技,-26.86,22.59,-27.83,0.17,-16.26,12665.09,15203.71,15329.94,20738.04,16933.45,0.03,0.02,0.02,0.02,0.02
300018.SZ,中元股份,-29.27,16.3,25.99,29.9,-24.5,2358.95,3362.26,2541.01,1957.18,2211.41,0.02,0.01,0.02,0.03,0.03
300019.SZ,硅宝科技,-40.59,71.73,82.4,20.41,-21.36,5268.27,6724.49,4693,2757.19,2717.6,0.05,0.03,0.04,0.06,0.04
